,Code,Name,Country,Exchange,Currency,Type,Isin
39496,PRLEP,Pillarstone Capital REIT PFD CL A,USA,PINK,USD,Common Stock,
39497,PRLO,Prologic Management Systems Inc,USA,PINK,USD,Common Stock,
39502,PRMD,Primemd Inc,USA,PINK,USD,Common Stock,
39505,PRMK,ProConcept Marketing Group Inc,USA,PINK,USD,Common Stock,
39508,PRMNF,Prime Mining Corp,USA,OTCQB,USD,Common Stock,
39509,PRMO,Prom Resources Inc,USA,PINK,USD,Common Stock,
39510,PRMRF,Paramount Resources Ltd,USA,PINK,USD,Common Stock,CA6993202069
39513,PRMW,Primo Water Corporation,USA,NYSE,USD,Common Stock,CA74167P1080
39515,PRMY,Primary Bank,USA,PINK,USD,Common Stock,US74166J1034
39518,PRNAF,Alterity Therapeutics Limited,USA,PINK,USD,Common Stock,
39522,PRNI,Printron Inc,USA,OTCCE,USD,Common Stock,
39528,PRO,PROS Holdings Inc,USA,NYSE,USD,Common Stock,US74346Y1038
39530,PROBF,Probe Metals Inc,USA,OTCQB,USD,Common Stock,CA74273V1067
39532,PROF,Profound Medical Corp,USA,NASDAQ,USD,Common Stock,CA74319B5027
39533,PROG,Progenity Inc,USA,NASDAQ,USD,Common Stock,US74319F1075
39534,PROM,Propel Media Inc,USA,PINK,USD,Common Stock,
39535,PROP,Pledge Petroleum Corp,USA,OTCCE,USD,Common Stock,US72909F1075
39536,PROSF,Prosus N.V,USA,PINK,USD,Common Stock,NL0013654783
39537,PROSY,Prosus N.V,USA,PINK,USD,Common Stock,US74365P1084
39538,PROT,Proteonomix Inc,USA,OTCCE,USD,Common Stock,
39540,PROV,Provident Financial Holdings Inc,USA,NASDAQ,USD,Common Stock,US7438681014
39543,PRPB,CC Neuberger Principal Holdings II,USA,NYSE,USD,Common Stock,KYG3166T1031
39544,PRPB-U,PRPB-U,USA,NYSE,USD,Common Stock,
39545,PRPB-WS,PRPB-WS,USA,NYSE,USD,Common Stock,
39546,PRPC,CC Neuberger Principal Holdings III,USA,NYSE,USD,Common Stock,KYG1992N1007
39547,PRPC-U,PRPC-U,USA,NYSE,USD,Common Stock,
39548,PRPC-WS,PRPC-WS,USA,NYSE,USD,Common Stock,
39552,PRPH,ProPhase Labs Inc,USA,NASDAQ,USD,Common Stock,US74345W1080
39554,PRPI,Perpetual Industries Inc,USA,PINK,USD,Common Stock,
39556,PRPL,Purple Innovation Inc,USA,NASDAQ,USD,Common Stock,US74640Y1064
39557,PRPM,ProTek Capital Inc,USA,PINK,USD,Common Stock,US74370A1043
39558,PRPO,Precipio Inc,USA,NASDAQ,USD,Common Stock,US74019L5030
39559,PRPPF,Purplebricks Group plc,USA,OTCGREY,USD,Common Stock,GB00BYV2MV74
39562,PRPRF,Prairie Provident Resources Inc,USA,PINK,USD,Common Stock,
39563,PRPS,Propellus Inc,USA,PINK,USD,Common Stock,US74349T1016
39567,PRQR,ProQR Therapeutics N.V,USA,NASDAQ,USD,Common Stock,NL0010872495
39570,PRRCF,ProCredit Holding AG & Co. KGaA,USA,PINK,USD,Common Stock,
39572,PRRE,Praetorian Property Inc,USA,PINK,USD,Common Stock,US73943L1008
39575,PRRFY,Premier Foods plc,USA,PINK,USD,Common Stock,US74051J2006
39585,PRRUF,Immutep Limited,USA,PINK,USD,Common Stock,
39587,PRRVF,Providence Gold Mines Inc,USA,PINK,USD,Common Stock,
39589,PRRWF,Park Lawn Corporation,USA,OTCGREY,USD,Common Stock,
39592,PRRY,Planet Resource Recovery Inc,USA,PINK,USD,Common Stock,US72705J1051
39595,PRS,Prudential Financial Inc,USA,NYSE,USD,Common Stock,US7443208050
39598,PRSEF,Prosafe SE,USA,PINK,USD,Common Stock,NO0010861990
39599,PRSEY,Prosafe SE,USA,PINK,USD,Common Stock,US74346V2088
39601,PRSI,Portsmouth Square Inc,USA,PINK,USD,Common Stock,US7372121001
39605,PRSNF,Personas Social Incorporated,USA,PINK,USD,Common Stock,CA71534M1077
39607,PRSR,Prospector Capital Corp,USA,NASDAQ,USD,Common Stock,KYG7273A1058
39608,PRSRU,Prospector Capital Corp,USA,NASDAQ,USD,Common Stock,KYG7273A1215
39609,PRSRW,Prospector Capital Corp,USA,NASDAQ,USD,Common Stock,KYG7273A1132
39613,PRT,PermRock Royalty Trust,USA,NYSE,USD,Common Stock,US7142541090
39614,PRTA,Prothena Corporation plc,USA,NASDAQ,USD,Common Stock,IE00B91XRN20
39617,PRTC,PureTech Health plc,USA,NASDAQ,USD,Common Stock,US7462371060
39619,PRTDF,Petro Matad Limited,USA,PINK,USD,Common Stock,
39621,PRTG,Portage Biotech Inc,USA,NASDAQ,USD,Common Stock,VGG7185A1286
39622,PRTH,Priority Technology Holdings Inc,USA,NASDAQ,USD,Common Stock,US74275G1076
39623,PRTHU,Priority Technology Holdings Inc,USA,PINK,USD,Common Stock,US74275G2066
39624,PRTHW,Priority Technology Holdings Inc,USA,PINK,USD,Common Stock,
39627,PRTK,Paratek Pharmaceuticals Inc,USA,NASDAQ,USD,Common Stock,US6993743029
39632,PRTR,Precicion Trim Inc,USA,PINK,USD,Common Stock,US70213F1021
39634,PRTS,CarParts.com Inc,USA,NASDAQ,USD,Common Stock,US14427M1071
39635,PRTT,Protect Pharmaceutical Corporation,USA,PINK,USD,Common Stock,
39638,PRTY,Party City Holdco Inc,USA,NYSE,USD,Common Stock,US7021491052
39640,PRU,Prudential Financial Inc,USA,NYSE,USD,Common Stock,US7443201022
39648,PRVA,Privia Health Group Inc,USA,NASDAQ,USD,Common Stock,US74276R1023
39650,PRVB,Provention Bio Inc,USA,NASDAQ,USD,Common Stock,US74374N1028
39652,PRVCF,PreveCeutical Medical Inc,USA,OTCQB,USD,Common Stock,
39658,PRVU,PreVu Inc,USA,PINK,USD,Common Stock,US7413901080
39665,PRWYF,Prodways Group SA,USA,PINK,USD,Common Stock,
39669,PRXG,Pernix Group Inc,USA,PINK,USD,Common Stock,
39670,PRXIQ,Premier Exhibitions Inc,USA,PINK,USD,Common Stock,US74051E2019
39672,PRXM,Proxim Wireless Corporation,USA,PINK,USD,Common Stock,
39673,PRXTF,Pure Extracts Technologies Corp,USA,PINK,USD,Common Stock,
39674,PRXXF,Paradox Interactive AB (publ),USA,PINK,USD,Common Stock,
39676,PRYMF,Prysmian S.p.A,USA,PINK,USD,Common Stock,
39677,PRYMY,Prysmian S.p.A,USA,PINK,USD,Common Stock,US74440L1061
39678,PRYNF,Backstageplay Inc,USA,OTCGREY,USD,Common Stock,US25848Q1058
39680,PRZFF,Boundary Gold and Copper Mining Ltd,USA,PINK,USD,Common Stock,
39682,PRZM,Prism Technologies Group Inc,USA,PINK,USD,Common Stock,US74273Y1001
39684,PSA,Public Storage,USA,NYSE,USD,Common Stock,US74460D1090
39685,PSA-P-Q,PSA-P-Q,USA,NYSE,USD,Common Stock,
39686,PSA-PE,Public Storage,USA,NYSE,USD,Preferred Share,
39687,PSA-PF,Public Storage,USA,NYSE,USD,Preferred Share,
39688,PSA-PG,Public Storage,USA,NYSE,USD,Preferred Share,
39689,PSA-PH,Public Storage,USA,NYSE,USD,Preferred Share,
39690,PSA-PI,Public Storage,USA,NYSE,USD,Preferred Share,
39691,PSA-PJ,Public Storage,USA,NYSE,USD,Preferred Share,
39692,PSA-PK,Public Storage,USA,NYSE,USD,Common Stock,
39693,PSA-PL,Public Storage,USA,US,USD,Common Stock,
39694,PSA-PM,Public Storage,USA,NYSE,USD,Common Stock,
39695,PSA-PN,Public Storage,USA,NYSE,USD,Common Stock,
39697,PSAG,Property Solutions Acquisition Corp. II,USA,NASDAQ,USD,Common Stock,US74350A1088
39698,PSAGU,Property Solutions Acquisition Corp. II,USA,NASDAQ,USD,Common Stock,US74350A2078
39699,PSAGW,Property Solutions Acquisition Corp. II,USA,NASDAQ,USD,Common Stock,
39704,PSB,PS Business Parks Inc,USA,NYSE,USD,Common Stock,US69360J1079
39705,PSB-PW,PS Business Parks Inc,USA,NYSE,USD,Preferred Share,
39706,PSB-PX,PS Business Parks Inc,USA,NYSE,USD,Preferred Share,
39707,PSB-PY,PS Business Parks Inc,USA,NYSE,USD,Preferred Share,
39708,PSB-PZ,PS Business Parks Inc,USA,NYSE,USD,Common Stock,
39709,PSBC,Pacific State Bancorp,USA,PINK,USD,Common Stock,US6948641096
39714,PSBKF,Postal Savings Bank of China Co. Ltd,USA,PINK,USD,Common Stock,
39717,PSBP,PSB Holding Corp,USA,OTCQX,USD,Common Stock,
39719,PSBQ,PSB Holdings Inc,USA,OTCQX,USD,Common Stock,US69360N1081
39723,PSCBF,Pascal Biosciences Inc,USA,PINK,USD,Common Stock,
39738,PSCO,ProtoSource Corporation,USA,PINK,USD,Common Stock,US7439584076
39739,PSCR,Proto Script Pharmaceutical Corp,USA,PINK,USD,Common Stock,
39753,PSDMF,Gaming Realms plc,USA,OTCQX,USD,Common Stock,
39754,PSDNF,Poseidon Nickel Limited,USA,PINK,USD,Common Stock,
39762,PSEC,Prospect Capital Corporation,USA,NASDAQ,USD,Common Stock,US74348T1025
39763,PSEC-P-A,PSEC-P-A,USA,NYSE,USD,Common Stock,
39764,PSEC-PA,Prospect Capital Corporation,USA,NYSE,USD,Common Stock,
39765,PSECP,Prospect Capital Corporation,USA,PINK,USD,Common Stock,
39766,PSECV,PSECV,USA,PINK,USD,Common Stock,
39774,PSFE,Paysafe Limited,USA,NYSE,USD,Common Stock,BMG6964L1072
39775,PSFE-WT,Paysafe Ltd. Wt,USA,NYSE,USD,Common Stock,
39781,PSFT,Powersafe Technology Corp,USA,PINK,USD,Common Stock,US7127131065
39785,PSGFF,Precious Shipping Public Company Limited,USA,PINK,USD,Common Stock,
39793,PSGR,Pershing Resources Company Inc,USA,PINK,USD,Common Stock,
39795,PSGTF,PT Semen Indonesia (Persero) Tbk,USA,PINK,USD,Common Stock,
39796,PSGTY,PT Semen Indonesia (Persero) Tbk,USA,PINK,USD,Common Stock,US69367J1007
39799,PSHG,Performance Shipping Inc,USA,NASDAQ,USD,Common Stock,MHY673051212
39800,PSHGF,Pou Sheng International (Holdings) Limited,USA,OTCGREY,USD,Common Stock,
39801,PSHIF,PetroShale Inc,USA,OTCQB,USD,Common Stock,
39805,PSHZF,Pershing Square Holdings Ltd,USA,PINK,USD,Common Stock,GG00BPFJTF46
39816,PSIQ,Profile Solutions Inc,USA,OTCCE,USD,Common Stock,US74317L1061
39818,PSIX,Power Solutions International Inc,USA,PINK,USD,Common Stock,US73933G2021
39825,PSKOF,Polski Koncern Naftowy ORLEN Spólka Akcyjna,USA,PINK,USD,Common Stock,
39827,PSKRF,Protector Forsikring ASA,USA,OTCGREY,USD,Common Stock,
39835,PSLKF,Phoslock Environmental Technologies Limited,USA,OTCGREY,USD,Common Stock,
39853,PSMMF,Persimmon Plc,USA,PINK,USD,Common Stock,GB0006825383
39854,PSMMY,Persimmon Plc,USA,PINK,USD,Common Stock,US7153181018
39857,PSMT,PriceSmart Inc,USA,NASDAQ,USD,Common Stock,US7415111092
39861,PSN,Parsons Corporation,USA,NYSE,USD,Common Stock,US70202L1026
39862,PSNL,Personalis Inc,USA,NASDAQ,USD,Common Stock,US71535D1063
39866,PSO,Pearson plc,USA,NYSE,USD,Common Stock,US7050151056
39871,PSORF,Pearson plc,USA,PINK,USD,Common Stock,
39874,PSPC,Post Holdings Partnering Corp,USA,NYSE,USD,Common Stock,US7374651047
39875,PSPC-UN,Post Holdings Partnering Corporation,USA,NYSE,USD,Common Stock,
39883,PSPSF,PSP Swiss Property AG,USA,PINK,USD,Common Stock,
39885,PSPW,3Power Energy Group Inc,USA,PINK,USD,Common Stock,US88580V1044
39893,PSRU,Valiant Eagle Inc,USA,PINK,USD,Common Stock,US91916V2025
39898,PSSGF,PSG Group Ltd,USA,OTCGREY,USD,Common Stock,
39903,PSSR,PASSUR Aerospace Inc,USA,PINK,USD,Common Stock,US70285Y1047
39905,PSSS,Puissant Industries Inc,USA,PINK,USD,Common Stock,US69364C1080
39907,PSSWF,PSI Software AG,USA,PINK,USD,Common Stock,
39911,PSTG,Pure Storage Inc,USA,NYSE,USD,Common Stock,US74624M1027
39912,PSTH,Pershing Square Tontine Holdings Ltd,USA,NYSE,USD,Common Stock,US71531R1095
39913,PSTH-U,PSTH-U,USA,NYSE,USD,Common Stock,
39914,PSTH-WS,PSTH-WS,USA,NYSE,USD,Common Stock,
39915,PSTH-WT,PSTH-WT,USA,NYSE,USD,Common Stock,
39916,PSTI,Pluristem Therapeutics Inc,USA,NASDAQ,USD,Common Stock,US72940R3003
39919,PSTL,Postal Realty Trust Inc,USA,NYSE,USD,Common Stock,US73757R1023
39921,PSTNY,PostNL N.V,USA,PINK,USD,Common Stock,
39922,PSTO,Powerstorm Holdings Inc,USA,PINK,USD,Common Stock,
39924,PSTRQ,PostRock Energy Corporation,USA,OTCCE,USD,Common Stock,US7375252043
39925,PSTTF,Prescient Therapeutics Limited,USA,OTCGREY,USD,Common Stock,
39926,PSTV,Plus Therapeutics Inc,USA,NASDAQ,USD,Common Stock,US72941H4002
39927,PSTVY,Postal Savings Bank of China Co. Ltd,USA,PINK,USD,Common Stock,US73757Q1040
39929,PSTX,Poseida Therapeutics Inc,USA,NASDAQ,USD,Common Stock,US73730P1084
39930,PSUD,PetroSun Inc,USA,PINK,USD,Common Stock,US71676G1085
39937,PSWR,Prism Software Corporation,USA,PINK,USD,Common Stock,US7426461023
39938,PSWW,Principal Solar Inc,USA,PINK,USD,Common Stock,US74255T2024
39939,PSX,Phillips 66,USA,NYSE,USD,Common Stock,US7185461040
39940,PSXP,Phillips 66 Partners LP,USA,NYSE,USD,Common Stock,US7185492078
39941,PSXRF,Pasinex Resources Limited,USA,OTCGREY,USD,Common Stock,
39942,PSYBF,PsyBio Therapeutics Corp,USA,OTCQB,USD,Common Stock,
39943,PSYC,Global Trac Solutions Inc,USA,PINK,USD,Common Stock,US3794001046
39944,PSYCF,Psyched Wellness Ltd,USA,OTCQB,USD,Common Stock,
39947,PSYS,Paradigm System Solutions Inc,USA,PINK,USD,Common Stock,US74439H1086
39948,PSYTF,Pason Systems Inc,USA,PINK,USD,Common Stock,
39949,PSZKF,Powszechna Kasa Oszczednosci Bank Polski Spólka Akcyjna,USA,OTCGREY,USD,Common Stock,
39950,PSZKY,Powszechna Kasa Oszczednosci Bank Polski Spólka Akcyjna,USA,PINK,USD,Common Stock,US69341F1093
39952,PT,Pintec Technology Holdings Limited,USA,NASDAQ,USD,Common Stock,US72352G1076
39953,PTA,Cohen & Steers Tax-Advantaged Preferred Securities and Income Fund,USA,NYSE,USD,Common Stock,
39955,PTABF,PT Astra Agro Lestari Tbk,USA,OTCGREY,USD,Common Stock,
39957,PTAH,PTA Holdings Inc,USA,OTCCE,USD,Common Stock,US69367L1052
39958,PTAIF,PT Astra International Tbk,USA,PINK,USD,Common Stock,
39960,PTAIY,PT Astra International Tbk,USA,PINK,USD,Common Stock,US69367X1090
39962,PTALF,PetroTal Corp,USA,PINK,USD,Common Stock,
39964,PTAM,Potash America Inc,USA,PINK,USD,Common Stock,US7375491054
39970,PTAUF,Port of Tauranga Limited,USA,OTCGREY,USD,Common Stock,
39971,PTAUY,Port of Tauranga Limited,USA,PINK,USD,Common Stock,US7354401090
39973,PTAYF,PT Asuransi Ramayana Tbk,USA,PINK,USD,Common Stock,
39975,PTBBU,POET LLC,USA,OTCGREY,USD,Common Stock,
39981,PTBRY,PT Bank Negara Indonesia (Persero) Tbk,USA,PINK,USD,Common Stock,US74441M1036
39982,PTBS,Potomac Bancshares Inc,USA,PINK,USD,Common Stock,US7376431067
39984,PTBTQ,Pope & Talbot Inc,USA,OTCCE,USD,Common Stock,US7328271009
39986,PTC,PTC Inc,USA,NASDAQ,USD,Common Stock,US69370C1009
39988,PTCAY,PT. Chandra Asri Petrochemical Tbk,USA,PINK,USD,Common Stock,US69368N2099
39990,PTCHF,PureTech Health plc,USA,PINK,USD,Common Stock,
39994,PTCO,PetroGas Company,USA,PINK,USD,Common Stock,US71649B3015
39995,PTCOD,PetroGas Company,USA,PINK,USD,Common Stock,
39997,PTCP,Petrocorp Inc,USA,PINK,USD,Common Stock,
40001,PTCT,PTC Therapeutics Inc,USA,NASDAQ,USD,Common Stock,US69366J2006
40002,PTCXF,PT Wilmar Cahaya Indonesia Tbk,USA,PINK,USD,Common Stock,
40010,PTE,PolarityTE Inc,USA,NASDAQ,USD,Common Stock,US7310941080
40014,PTEEF,Plaintree Systems Inc,USA,PINK,USD,Common Stock,US72663E1064
40015,PTEFF,Pioneering Technology Corp,USA,PINK,USD,Common Stock,
40018,PTEL,Pegasus Tel Inc,USA,PINK,USD,Common Stock,
40019,PTEN,Patterson-UTI Energy Inc,USA,NASDAQ,USD,Common Stock,US7034811015
40020,PTEO,Proteo Inc,USA,PINK,USD,Common Stock,US74369R4074
40021,PTEOD,Proteo Inc,USA,PINK,USD,Common Stock,US74369R4074
40024,PTEST,PTEST,USA,NYSE ARCA,USD,Common Stock,
40025,PTEST-W,PTEST-W,USA,NYSE ARCA,USD,Common Stock,
40026,PTEST-X,PTEST-X,USA,NYSE ARCA,USD,Common Stock,
40027,PTEST-Y,PTEST-Y,USA,NYSE ARCA,USD,Common Stock,
40037,PTFRY,PT Tower Bersama Infrastructure Tbk,USA,PINK,USD,Common Stock,US69369H1023
40041,PTGCF,PTT Global Chemical Public Company Limited,USA,OTCGREY,USD,Common Stock,
40043,PTGIF,PT Medco Energi Internasional Tbk,USA,PINK,USD,Common Stock,
40044,PTGX,Protagonist Therapeutics Inc,USA,NASDAQ,USD,Common Stock,US74366E1029
40047,PTHIF,PT Solusi Bangun Indonesia Tbk,USA,OTCGREY,USD,Common Stock,
40049,PTHIY,PT Solusi Bangun Indonesia Tbk,USA,PINK,USD,Common Stock,US69408Q1058
40050,PTHRF,Pantheon Resources Plc,USA,PINK,USD,Common Stock,
40053,PTIC,PropTech Investment Corporation II,USA,NASDAQ,USD,Common Stock,US7434971096
40054,PTICU,PropTech Investment Corporation II,USA,NASDAQ,USD,Common Stock,US7434972086
40055,PTICW,PropTech Investment Corporation II,USA,NASDAQ,USD,Common Stock,
40059,PTITF,PT Indosat Tbk,USA,PINK,USD,Common Stock,
40060,PTIX,Protagenic Therapeutics Inc,USA,NASDAQ,USD,Common Stock,US74365N1037
40061,PTIXW,Protagenic Therapeutics Inc,USA,NASDAQ,USD,Common Stock,
40062,PTJSF,PT Jasa Marga (Persero) Tbk,USA,PINK,USD,Common Stock,
40063,PTJSY,PT Jasa Marga (Persero) Tbk,USA,PINK,USD,Common Stock,US69369T1060
40064,PTK,PTK Acquisition Corp,USA,NYSE MKT,USD,Common Stock,US69375F1084
40065,PTKFF,PT Kalbe Farma Tbk,USA,PINK,USD,Common Stock,
40066,PTKFY,PT Kalbe Farma Tbk,USA,PINK,USD,Common Stock,US69368A1088
40067,PTKHF,Petkim Petrokimya Holding A.S,USA,OTCGREY,USD,Common Stock,
40073,PTLF,Petlife Pharmaceuticals Inc,USA,PINK,USD,Common Stock,US71639C1036
40074,PTLKF,PT Lippo Karawaci Tbk,USA,PINK,USD,Common Stock,
40079,PTMEF,PT. Media Nusantara Citra Tbk,USA,OTCGREY,USD,Common Stock,
40080,PTMEY,PT. Media Nusantara Citra Tbk,USA,PINK,USD,Common Stock,US69369J1088
40081,PTMN,Portman Ridge Finance Corporation,USA,NASDAQ,USD,Common Stock,US73688F1021
40083,PTN,Palatin Technologies Inc,USA,NYSE MKT,USD,Common Stock,US6960774031
40084,PTNDF,PT Vale Indonesia Tbk,USA,PINK,USD,Common Stock,ID1000109309
40085,PTNDY,PT Vale Indonesia Tbk,USA,PINK,USD,Common Stock,US69368D1028
40088,PTNR,Partner Communications Company Ltd,USA,NASDAQ,USD,Common Stock,US70211M1099
40089,PTNUF,Platina Resources Limited,USA,PINK,USD,Common Stock,
40090,PTNYF,ParcelPal Logistics Inc,USA,OTCQB,USD,Common Stock,CA69938P1062
40091,PTOAF,Pieridae Energy Limited,USA,PINK,USD,Common Stock,
40093,PTOC,Pine Technology Acquisition Corp,USA,NASDAQ,USD,Common Stock,US7228501042
40094,PTOCU,Pine Technology Acquisition Corp,USA,NASDAQ,USD,Common Stock,US7228502032
40095,PTOCW,Pine Technology Acquisition Corp,USA,NASDAQ,USD,Common Stock,
40096,PTOG,Petrotech Oil and Gas Inc,USA,OTCCE,USD,Common Stock,US71677C1062
40097,PTOI,Plastic2Oil Inc,USA,PINK,USD,Common Stock,US72759R1023
40098,PTON,Peloton Interactive Inc,USA,NASDAQ,USD,Common Stock,US70614W1009
40099,PTOP,Peer to Peer Network,USA,PINK,USD,Common Stock,US7054841033
40101,PTOS,P2 Solar Inc,USA,OTCCE,USD,Common Stock,
40102,PTOTF,Patriot One Technologies Inc,USA,OTCQX,USD,Common Stock,CA70339L1085
40103,PTOZF,Plato Gold Corp,USA,OTCGREY,USD,Common Stock,
40105,PTPI,Petros Pharmaceuticals Inc,USA,NASDAQ,USD,Common Stock,US71678J1007
40106,PTPIF,PT. Chandra Asri Petrochemical Tbk,USA,PINK,USD,Common Stock,
40107,PTPKF,PT Pakuwon Jati Tbk,USA,OTCGREY,USD,Common Stock,
40110,PTR,PetroChina Company Limited,USA,NYSE,USD,Common Stock,US71646E1001
40111,PTRA,Proterra Inc,USA,NASDAQ,USD,Common Stock,US74374T1097
40112,PTRAW,Proterra Inc,USA,NASDAQ,USD,Common Stock,
40115,PTRC,Petro River Oil Corp,USA,PINK,USD,Common Stock,US71647K3032
40122,PTRO,Petrominerals Corporation,USA,OTCCE,USD,Common Stock,US7167322012
40124,PTRRF,Pointerra Limited,USA,PINK,USD,Common Stock,
40126,PTRRY,Petro Rio S.A,USA,PINK,USD,Common Stock,
40127,PTRS,Partners Bancorp,USA,NASDAQ,USD,Common Stock,US70213Q1085
40128,PTRUF,Petrus Resources Ltd,USA,OTCQX,USD,Common Stock,
40129,PTRVF,PTRVF,USA,PINK,USD,Common Stock,
40133,PTSH,PTS Inc,USA,PINK,USD,Common Stock,US69366Q2049
40135,PTSI,P.A.M. Transportation Services Inc,USA,NASDAQ,USD,Common Stock,US6931491061
40140,PTSRF,Partners Real Estate Investment Trust,USA,PINK,USD,Common Stock,
40142,PTSS,Enigma-Bulwark Limited,USA,PINK,USD,Common Stock,
40149,PTTL,Pure Transit Technologies Inc,USA,OTCCE,USD,Common Stock,
40150,PTTMF,PT TIMAH Tbk,USA,OTCGREY,USD,Common Stock,
40151,PTTN,Patten Energy Solutions Group Inc,USA,OTCCE,USD,Common Stock,US70343P1030
40155,PTTTS,Palmetto Real Estate Trust,USA,PINK,USD,Common Stock,
40156,PTTWF,Orange Polska S.A,USA,PINK,USD,Common Stock,
40159,PTUUF,Purepoint Uranium Group Inc,USA,OTCQB,USD,Common Stock,
40161,PTVE,Pactiv Evergreen Inc,USA,NASDAQ,USD,Common Stock,US69526K1051
40162,PTVRF,Petro-Victory Energy Corp,USA,OTCGREY,USD,Common Stock,
40166,PTXAF,PT XL Axiata Tbk,USA,OTCGREY,USD,Common Stock,
40168,PTXKY,PT XL Axiata Tbk,USA,PINK,USD,Common Stock,US69369R1005
40169,PTXLF,PTT Exploration and Production Public Company Limited,USA,PINK,USD,Common Stock,
40172,PTZH,Photozou Holdings Inc,USA,OTCCE,USD,Common Stock,
40173,PTZIF,Patrizia AG,USA,OTCGREY,USD,Common Stock,
40176,PUBC,PureBase Corporation,USA,OTCQB,USD,Common Stock,US74624L2034
40178,PUBGY,Publicis Groupe S.A,USA,OTCQX,USD,Common Stock,US74463M1062
40179,PUBM,PubMatic Inc,USA,NASDAQ,USD,Common Stock,US74467Q1031
40182,PUCCF,Pancontinental Resources Corporation,USA,OTCQB,USD,Common Stock,
40184,PUCK,Goal Acquisitions Corp,USA,NASDAQ,USD,Common Stock,US38021H1077
40185,PUCKU,Goal Acquisitions Corp,USA,NASDAQ,USD,Common Stock,US38021H2067
40186,PUCKW,Goal Acquisitions Corp,USA,NASDAQ,USD,Common Stock,
40190,PUDA,Puda Coal Inc,USA,OTCCE,USD,Common Stock,US7446743004
40196,PUFLF,PUFLF,USA,OTCQB,USD,Common Stock,
40198,PUGE,Puget Technologies Inc,USA,PINK,USD,Common Stock,US74535X1063
40201,PUK,Prudential plc,USA,NYSE,USD,Common Stock,US74435K2042
40202,PUK-P,Prudential plc,USA,NYSE,USD,Preferred Share,
40203,PUK-PA,Prudential plc PER SUB 6.50%,USA,NYSE,USD,Preferred Share,
40204,PUK-W,PUK-W,USA,NYSE,USD,Common Stock,
40205,PUKPF,Prudential plc,USA,PINK,USD,Common Stock,
40206,PUKPRA,PUKPRA,USA,NYSE,USD,Common Stock,
40207,PULM,Pulmatrix Inc,USA,NASDAQ,USD,Common Stock,US74584P2020
40209,PUMD,ProUroCare Medical Inc,USA,OTCCE,USD,Common Stock,
40210,PUMGF,Purepoint Uranium Group Inc,USA,PINK,USD,Common Stock,
40211,PUMP,ProPetro Holding Corp,USA,NYSE,USD,Common Stock,US74347M1080
40212,PUMSY,PUMA SE,USA,PINK,USD,Common Stock,
40214,PUODY,Promotora y Operadora de Infraestructura S. A. B. de C. V,USA,PINK,USD,Common Stock,US74343W1009
40215,PUPOF,Public Power Corporation S.A,USA,PINK,USD,Common Stock,
40217,PUPS,Pick-Ups Plus Inc,USA,PINK,USD,Common Stock,US7195741050
40218,PURA,Puration Inc,USA,PINK,USD,Common Stock,US74609P1049
40221,PURE,PURE Bioscience Inc,USA,OTCQB,USD,Common Stock,US74621T2096
40225,PURT,Purthanol Resources Limited,USA,PINK,USD,Common Stock,
40226,PURXF,Pure Extraction Corp,USA,PINK,USD,Common Stock,
40228,PURY,PureRay Corporation,USA,PINK,USD,Common Stock,US74624F1075
40232,PUSOF,Pushfor Investments Inc,USA,PINK,USD,Common Stock,
40235,PUTKF,PT United Tractors Tbk,USA,OTCGREY,USD,Common Stock,
40236,PUTKY,PT United Tractors Tbk,USA,PINK,USD,Common Stock,US69367T1088
40238,PUTRF,PTT Public Company Limited,USA,OTCMKTS,USD,Common Stock,
40239,PUTRY,PTT Public Company Limited,USA,PINK,USD,Common Stock,US69367C1053
40242,PUXPF,Puma Exploration Inc,USA,PINK,USD,Common Stock,
40243,PUYI,Puyi Inc,USA,NASDAQ,USD,Common Stock,US69373Y1091
40244,PV,Primavera Capital Acquisition Corp,USA,NYSE,USD,Common Stock,KYG7255E1098
40245,PVAC,Penn Virginia Corporation,USA,NASDAQ,USD,Common Stock,US70788V1026
40247,PVARF,Porvair plc,USA,OTCGREY,USD,Common Stock,
40249,PVBC,Provident Bancorp Inc,USA,NASDAQ,USD,Common Stock,US74383L1052
40250,PVBK,Pacific Valley Bank,USA,PINK,USD,Common Stock,US69503P1012
40253,PVCT,Provectus Biopharmaceuticals Inc,USA,OTCQB,USD,Common Stock,US74373P1084
40255,PVDRF,Providence Resources P.l.c,USA,OTCGREY,USD,Common Stock,
40256,PVEG,Pacific Vegas Global Strategies Inc,USA,OTCCE,USD,Common Stock,
