,Unnamed: 0,symbol,name,price,priceChange,percentChange,exchangeName,exShortName,exchangeCode,marketPlace,sector,industry,volume,openPrice,dayHigh,dayLow,MarketCap,MarketCapAllClasses,peRatio,prevClose,dividendFrequency,dividendYield,dividendAmount,dividendCurrency,beta,eps,exDividendDate,shortDescription,longDescription,website,email,phoneNumber,fullAddress,employees,shareOutStanding,totalDebtToEquity,totalSharesOutStanding,sharesESCROW,vwap,dividendPayDate,weeks52high,weeks52low,alpha,averageVolume10D,averageVolume30D,averageVolume50D,priceToBook,priceToCashFlow,returnOnEquity,returnOnAssets,day21MovingAvg,day50MovingAvg,day200MovingAvg,dividend3Years,dividend5Years,datatype,__typename
369,,HERAU:US,FTAC Hera Acquisition Corp. Units each consisting of one share of Class A common stock and one fourth of one warrant,9.93,0.0,0.0,NASDAQ Capital Market,NCM,NSC,,Financial Services,Diversified Financial Services,138,,,,744750000,0,,9.93,,,,,-0.035989,,,FTAC Hera Acquisition Corp is a blank check company.,"FTAC Hera Acquisition Corp is a blank check company. It is formed for the purpose of effecting a merger, share exchange, asset acquisition, share purchase, reorganization or similar business combination with one or more businesses or entities.",,,+1 215 701-9555,"2929 Arch Street, Suite 1703, Philadelphia, PA, US",2,75000000,,0,,9.9585,,10.3,9.85,0.001412,11271,42466.0,33732.0,,,0.62,0.58,9.995476,10.0055,10.01151,,,etf,Company
370,,HERAW:US,FTAC Hera Acquisition Corp. Warrant,0.850001,-0.009999,-1.162674,NASDAQ Capital Market,NCM,NSC,,Financial Services,Diversified Financial Services,1722,0.86,0.8622,0.850001,18093921,0,,0.86,,,,,-0.880805,,,FTAC Hera Acquisition Corp is a blank check company.,"FTAC Hera Acquisition Corp is a blank check company. It is formed for the purpose of effecting a merger, share exchange, asset acquisition, share purchase, reorganization or similar business combination with one or more businesses or entities.",,,+1 215 701-9555,"2929 Arch Street, Suite 1703, Philadelphia, PA, US",2,21286940,,0,,0.858433399,,4.47,0.839999,0.033325,19636,29676.0,36331.0,,,0.62,0.58,0.951329,0.993546,1.085914,,,equity,Company
371,,HERB:US,Yasheng Group,0.08,-0.001,-1.234568,OTC Pink Limited,OTCPK,PINL,,Consumer Defensive,Consumer Packaged Goods,2250,0.081,0.081,0.08,12573263,12573263,0.1,0.081,,,,,3.399047,0.709999978,,"Yasheng Group is a producer of specialty agriculture-based products developing the agriculture industry by cultivating, processing, marketing and distributing a variety of food and agro-byproducts.","Yasheng Group is a producer of specialty agriculture-based products developing the agriculture industry by cultivating, processing, marketing and distributing a variety of food and agro-byproducts. The company's food and agro-byproducts are processed from fresh fruits, vegetables, field crops, specialty crops, seeds, and eggs. Its product portfolio includes six product categories including field crops: cotton, corns, barley, wheat, flax, alfalfa; vegetables: onions, potatoes, beet, and peas; fruit: apples, pears, apricots: specialty crops: hops, wolfberries, cumin, liquorices; seeds: black melon seeds, sunflower seeds, corn seeds, flax seeds; poultry and eggs.",https://www.yashenggroup.com,,+1 510 860-4685,"2245 Fortune Dr No. C, Yasheng Mansion 10-15, San Jose, CA, US",10000,157165783,0.21,157165783,0.0,0.080888888,,0.519,0.00875,0.047002,29,17828.0,13340.0,0.059,0,8.49,8.17,0.189062,0.132371,0.098686,,,equity,Company
372,,HERF:US,Red Oak Hereford Farms Inc.,0.012,0.0,0.0,OTC Expert Market,EXPM,EXPM,,Consumer Defensive,Consumer Packaged Goods,8451,0.012,0.012,0.012,240449,0,,0.012,,,,,44.492271,,,,,,,+1 712 623-9224,"2010 Commerce Drive, P. O. Box 456, Red Oak, IA, US",,20037379,,0,0.0,0.012,,0.4999,0.0002,27.943413,85,1767.0,5531.0,,,,,0.018143,0.037098,0.025051,,,equity,Company
373,,HERTF:US,Heritage Cannabis Holdings Corp,0.0468,-0.0048,-9.302325,OTCQX Marketplace,OTCQX,OTCQX,,Healthcare,Drug Manufacturers,162420,0.05103,0.05103,0.0468,36790818,36667084,-1.5,0.0516,,,,,1.790463,-0.029999999,,"Heritage Cannabis Holding Corp is a Canada based holding company, operating in the vertically integrated cannabis business. It cultivates, sells, and distributes medical cannabis and marijuana.","Heritage Cannabis Holding Corp is a Canada based holding company, operating in the vertically integrated cannabis business. It cultivates, sells, and distributes medical cannabis and marijuana. The group derives revenue from the sale of goods and provision of services.",https://www.heritagecann.com,TeamIR@heritagecann.com,+1 888 940-5925,"77 Bloor Street West, Suite 600, Toronto, ON, CA",89,786128570,0.07,783484686,0.0,0.047476597,,0.1925,0.0006,0.057848,207362,236441.0,198077.0,0.468,134.2,-23.66,-17.67,0.054877,0.056801,0.073996,,,equity,Company
374,,HERXF:US,Heroux-Devtek Inc.,13.4731,0.2031,1.53052,OTC Pink Current,OTCPK,OTO,,Industrials,Aerospace & Defense,100,13.4731,13.4731,13.4731,481828964,481828964,19.9,13.27,,,,,1.815284,,,"Heroux-Devtek Inc designs, develops, manufactures and repairs landing gear and actuation systems and components for the aerospace market.","Heroux-Devtek Inc designs, develops, manufactures and repairs landing gear and actuation systems and components for the aerospace market. It also produces electronic enclosures, heat exchanges, and cabinets for airborne radars, electro optic systems, and aircraft controls through megatron operations and fluid filters products through its Bolton operations. The company's products are helicopters, jets, military fighter and transport aircraft, electronic enclosures, heat exchangers, and cabinets.",http://www.herouxdevtek.com,ir@herouxdevtek.com,+1 450 679-3330,"1111 Saint-Charles Ouest, Suite 600, Longueuil, QC, CA",1824,35762294,0.63,35762294,,13.4730999,,15.38,9.915,-0.012166,1,66.0,169.0,1.61,6.8,8.89,3.84,13.402381,14.300191,14.136113,,,equity,Company
375,,HES:US,Hess Corporation,74.83,-0.45,-0.597768,New York Stock Exchange,NYSE,NYE,,Energy,Oil & Gas,260189,74.95,75.92,74.3443,23176863479,23176863479,119.5,75.28,Quarterly,1.328,0.25,USD,2.012775,0.629999995,2021-12-14 00:00:00.0,"Hess is an independent oil and gas producer with key assets in the Bakken Shale, Guyana, the Gulf of Mexico, and Southeast Asia. At the end of 2020, the company reported net proved reserves of 1.","Hess is an independent oil and gas producer with key assets in the Bakken Shale, Guyana, the Gulf of Mexico, and Southeast Asia. At the end of 2020, the company reported net proved reserves of 1.2 billion barrels of oil equivalent. Net production averaged 323 thousand barrels of oil equivalent per day in 2020, at a ratio of 70% oil and natural gas liquids and 30% natural gas.",https://www.hess.com,investorrelations@hess.com,+1 212 997-8500,"1185 Avenue of the Americas, 40th Floor, New York, NY, US",1621,309726894,1.64,309726894,0.0,75.0934752,2021-12-30,92.79,52.18,-0.011101,2085387,2004107.0,1940235.0,4.132,9.4,3.42,1.02,75.68407,80.06877,77.52997,0,0,equity,Company
376,,HESAF:US,Hermes International,1764.92,-0.33,-0.018694,OTC Pink Limited,OTCPK,PINL,,Consumer Cyclical,Retail - Cyclical,249,1750.68,1783.45,1740.51,184688454383,184688454383,72.9,1765.25,Semi-Annual,0.45,3.05,EUR,0.485678,15.3900003,2021-05-05 00:00:00.0,Hermes is a 180-year-old family controlled luxury goods company best known for its Birkin and Kelly bags.,"Hermes is a 180-year-old family controlled luxury goods company best known for its Birkin and Kelly bags. Its biggest segments are leather goods and saddlery, accounting for around half of revenue; clothes and accessories (22% of sales); silk and textiles (7%); and other products such as perfumes, watches, jewellery, and home furnishings. Hermes has around 300 stores globally, of which it owns and operates 221.",https://www.hermes.com,contact.finance@hermes.com,+33 140174920,"24 rue du Faubourg Saint Honore, Paris, FR",16966,104644094,0.21,104644094,,1750.61055,2021-05-10,1626.07,930.45,0.018885,248,215.0,198.0,20.328,56.3,30.97,20.58,1497.851,1493.3364,1346.6466,3.34,8.51,equity,Company
377,,HESAY:US,Hermes International ADR,175.32,-0.18,-0.102564,OTC Pink Limited,OTCPK,PINL,,Consumer Cyclical,Retail - Cyclical,9835,174.505,175.32,174.375,183462025601,183462025601,68.1,175.5,Semi-Annual,0.465,0.37027,USD,0.611061,1.53999996,2021-05-06 00:00:00.0,Hermes is a 180-year-old family controlled luxury goods company best known for its Birkin and Kelly bags.,"Hermes is a 180-year-old family controlled luxury goods company best known for its Birkin and Kelly bags. Its biggest segments are leather goods and saddlery, accounting for around half of revenue; clothes and accessories (22% of sales); silk and textiles (7%); and other products such as perfumes, watches, jewellery, and home furnishings. Hermes has around 300 stores globally, of which it owns and operates 221.",https://www.hermes.com,contact.finance@hermes.com,+33 140174920,"24 rue du Faubourg Saint Honore, Paris, FR",16966,1046440940,0.21,1046440940,0.0,174.842648,2021-06-07,159.4,92.6975,0.015349,16803,20005.0,20085.0,20.198,56.3,30.97,20.58,148.29726,148.26675,134.00877,1.97,9.67,equity,Company
378,,HESG:US,"Health Sciences Group, Inc.",1e-06,0.0,0.0,OTC Expert Market,EXPM,EXPM,,Healthcare,Biotechnology,0,,,,18710,0,,1e-06,,,,,-75.140533,,,"Health Sciences Group Inc identifies, develops, and commercializes nutritional products.","Health Sciences Group Inc identifies, develops, and commercializes nutritional products. Its products are targeted towards consumers and medical professionals interested in preventative healthcare alternatives. The products are sold as nutritional supplements and functional ingredients to retail and wholesale customers in the nutrition, skin care, and food industries. The company distributes its products under the Swiss Research and Swiss Diet brand names.",,info@hsciences.com,+1 800 549-3067,"14331 Euclid Street, Suite 207, Garden Grove, CA, US",,18709356099,,0,0.0,1e-06,,0.0018,1e-06,11.014137,563633,3414466.0,22845842.0,,,,,1.5e-05,6.6e-05,0.000371,,,equity,Company
379,,HESM:US,Hess Midstream LP Class A Share,27.08,-0.43,-1.563068,New York Stock Exchange,NYSE,NYE,,Energy,Oil & Gas,89628,27.58,27.6293,26.96,911605333,911605333,17.1,27.51,Quarterly,7.421,0.5104,USD,2.016899,1.61000001,2021-11-03 00:00:00.0,"Hess Midstream LP owns, operates, develops, and acquires a diverse set of midstream assets and provides fee-based services to Hess and third-party customers.","Hess Midstream LP owns, operates, develops, and acquires a diverse set of midstream assets and provides fee-based services to Hess and third-party customers. It conducts its business through three operating segments: gathering, processing and storage and terminaling and export. The company derives the maximum revenue from the gathering segment. Its gathering segment consists of the following assets namely Natural Gas Gathering and Compression; Crude Oil Gathering and Produced Water Gathering and Disposal.",http://www.hessmidstream.com,HessMidstreamPartners@hess.com,+1 713 496-4200,"1501 McKinney Street, Houston, TX, US",196,33663417,19.25,33663417,,27.2815106,2021-11-12,30.345,18.88,-0.010246,424098,449742.0,452656.0,6.72,0.8,27.74,1.06,25.880953,25.46952,24.179094,10.45,,equity,Company
380,,HEWA:US,HealthWarehouse.com Inc,0.15,-0.004,-2.597403,OTCQB - U.S. Registered,OTCQB,OTCQB,,Healthcare,Healthcare Providers & Services,11843,0.15,0.15,0.15,7804349,7784272,-15.4,0.154,,,,,-0.035558,-0.009999999,,"HealthWarehouse.com Inc is an online mail-order pharmacy, licensed to ship prescription medication to over 50 states and the District of Columbia.","HealthWarehouse.com Inc is an online mail-order pharmacy, licensed to ship prescription medication to over 50 states and the District of Columbia. The direct-to-consumer company focuses on the out-of-pocket prescription drug market. It offers a complete range of generic, brand name, and pet prescription medications as well as over-the-counter (OTC) medications and products.",https://www.healthwarehouse.com,,+1 800 748-7001,"7107 Industrial Road, Florence, KY, US",104,52028988,,51895143,0.0,0.15,,0.235,0.125,0.016211,6517,18521.0,13222.0,-1.875,235.1,26.41,-20.25,0.1603,0.164891,0.175115,,,equity,Company
381,,HEXO:US,HEXO Corp.,0.7025,-0.0124,-1.734508,NASDAQ Capital Market,NCM,NSC,,Healthcare,Drug Manufacturers,6413233,0.7501,0.7513,0.7014,249920690,249920690,-0.8,0.7149,,,,,1.578345,,,HEXO Corp is an award-winning consumer packaged goods cannabis company that creates and distributes innovative products to serve the global cannabis market.,"HEXO Corp is an award-winning consumer packaged goods cannabis company that creates and distributes innovative products to serve the global cannabis market. Through its hub and spoke business strategy, HEXO Corp is partnering with Fortune 500 companies, bringing its brand value, cannabinoid isolation technology, licensed infrastructure and regulatory expertise to established companies, leveraging their distribution networks and capacity. The Company serves the Canadian adult-use markets under its HEXO Cannabis, Up Cannabis and Original Stash brands, and the medical market under HEXO medical cannabis. For more information please visit hexocorp.com.",https://www.hexo.com,,+1 844 406-1852,"490 Boulevard St-Joseph, Suite 204, Gatineau, QC, CA",1260,355758988,0.38,355758988,24238410.0,0.722612614,,11.04,0.7108,-0.014382,8852629,10455803.0,11308643.0,0.35,,-28.96,-20.24,0.920371,1.270156,3.846539,,,equity,Company
382,,HEXPF:US,"Huntington Exploration, Inc.",0.176,0.0,0.0,OTC Pink Current,OTCPK,OTO,,Energy,Oil & Gas,0,,,,15632464,15491584,-4.7,0.176,,,,,2.200527,-0.009999999,,"Huntington Exploration Inc is a Canada-based company. The firm is engaged in the acquisition, exploration, and development of oil and gas properties in Western Canada.","Huntington Exploration Inc is a Canada-based company. The firm is engaged in the acquisition, exploration, and development of oil and gas properties in Western Canada. It generates revenue from Oil and natural gas.",http://www.huntingtonexploration.ca,bverhelst@huntingtonexploration.ca,+1 587 351-3538,"521 - 3rd Avenue S.W., Eau Claire Place II, Suite 440, Box 14, Calgary, AB, CA",,88820817,,88020359,0.0,0.176,,0.275214,0.1007,0.14768,0,4002.0,4401.0,1.956,109,-39.83,-36.39,0.176186,0.18197,0.206697,,,equity,Company
383,,HFAHF:US,Navigator Global Investments Limited,1.23,,,OTC Pink Current,OTCPK,OTO,,Financial Services,Asset Management,0,,,,249286560,249286560,15.7,1.23,,,,,0.893567,0.170000001,,Navigator Global Investments Ltd is a holding company. The company is engaged in the provision of investment management products and services to investors.,"Navigator Global Investments Ltd is a holding company. The company is engaged in the provision of investment management products and services to investors. Its operating segment includes Lighthouse, NGI Strategic and Corporate. The company generates maximum revenue from the Lighthouse segment.",http://www.navigatorglobal.com.au,,+61 732186200,"9 Sherwood Road, Toowong, Toowong Tower, Level 3, Brisbane, QLD, AU",112,202672000,0.06,202672000,0.0,,,4.2,1.23,0.100434,0,0.0,0.0,0.672,13.6,8.37,7.69,4.2,4.2,4.156957,,,equity,Company
384,,HFBA:US,HFB Financial Corp.,33.0,0.0,0.0,OTC Pink Current,OTCPK,OTO,,Financial Services,Banks,0,,,,38908155,0,,33.0,Semi-Annual,2.424,0.4,USD,0.500424,,2021-09-14 00:00:00.0,HFB Financial Corp is an US based company engaged in providing banking and financial services.,"HFB Financial Corp is an US based company engaged in providing banking and financial services. The company offers checking accounts, saving accounts, money market accounts, certificates of deposit, health savings accounts, individual retirement accounts, overdrafts and card facilities Further, it also offers loans, online banking, investment and insurance related services.",http://www.homefederalbank.com,,+1 606 248-1095,"1602 Cumberland Avenue, Middlesboro, KY, US",,1179035,,0,0.0,33.0,2021-09-30,34,27.5,0.00211,10,54.0,134.0,,,,,33.288055,32.027985,30.998919,,,equity,Company
